WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,AWaRe,AWaReLabel,RouteOfAdministration,DDD,DID,Note
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,1803.2,0.001767503,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,10517499.99363,10.309291815,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,31067.0,0.03045198,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,15.0,1.47e-05,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,4440090.7083,4.352193071,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,658434.9999976,0.645400367,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,72438.333333,0.071004318,
EUR,European Region,LTU,Lithuania,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,724381.0014629,0.710040851,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,3136.0,0.003073141,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,2833.6,0.002776803,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,9098458.83397,8.916087151,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,26739.0,0.02620308,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,10400.0,0.01019154,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,3822105.7,3.745494512,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,657804.0000067,0.644618795,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,91528.666667,0.089694045,
EUR,European Region,LTU,Lithuania,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,731976.0718662,0.71730411,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,588.0,0.000576477,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,5320.0,0.005215747,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,9087744.9667,8.909657694,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,9352.0,0.009168731,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,10710.0,0.010500122,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,3531670.3167,3.462462201,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,622396.5833264,0.610199838,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,11663.2416663,0.011434681,
EUR,European Region,LTU,Lithuania,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,703348.0544897,0.68956498,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,186.2,0.000181097,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,2016.0,0.001960755,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,7168.0,0.006971573,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,12877229.45173,12.524350477,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,10470.0,0.010183115,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,14135.0,0.013747676,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,4763546.12777,4.633009116,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,719809.2500337,0.700084076,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,9802.5253964,0.009533903,
EUR,European Region,LTU,Lithuania,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,723303.921436,0.703483038,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,279.297,0.000268105,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,2744.0,0.002634039,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,4256.0,0.004085448,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,12527675.65,12.025651192,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,13781.0,0.013228754,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,14640.0,0.014053328,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,5739794.84,5.509782708,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,670855.865,0.643972504,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,19722.573,0.01893224,
EUR,European Region,LTU,Lithuania,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,712516.709,0.683963825,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,1344.0,0.001878801,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,1960.0,0.002739918,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,6390151.2091366,8.932901748,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,23811.13,0.033285986,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,6250.0,0.008737013,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,2401121.216033,3.356568409,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,422559.0333804,0.590702504,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,505.6,0.000706763,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,3232.2222226,0.004518379,
EUR,European Region,LVA,Latvia,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,506364.8988019,0.707856142,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,1400.0,0.001974482,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,2464.0,0.003475088,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,6566533.3596733,9.261071727,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,22034.5,0.031076226,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,7380.0,0.01040834,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,2547481.349334,3.592825419,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,416379.39997,0.587238236,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,862.0,0.001215734,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,3795.0,0.005352253,
EUR,European Region,LVA,Latvia,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,506550.202382,0.714410059,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,4368.0,0.006208341,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,1736.0,0.002467418,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,6342016.2438333,9.014056403,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,16456.8833333,0.023390529,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,6805.0,0.009672073,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,2631642.5853699,3.740415327,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,405001.6500037,0.575638389,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,833.4,0.001184491,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,4764.4444449,0.006771871,
EUR,European Region,LVA,Latvia,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,458046.9821367,0.651033027,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,2128.0,0.00304563,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,1904.0,0.002725037,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,6428371.0096599,9.200394851,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,18127.396667,0.025944241,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,5400.0,0.007728573,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,2509413.0020033,3.591514959,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,388835.8666604,0.556508503,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,1096.6,0.001569477,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,5563.3333327,0.007962323,
EUR,European Region,LVA,Latvia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,506165.7500044,0.72443309,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,1120.0,0.001614042,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,2296.0,0.003308787,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,5493384.6553333,7.916567723,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,21638.0,0.031182723,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,3095.0,0.004460233,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,1979565.973,2.85277092,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,397134.6666297,0.572314427,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,766.6,0.001104787,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,5672.2222221,0.008174297,
EUR,European Region,LVA,Latvia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,506354.4761899,0.729712074,
EUR,European Region,LVA,Latvia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,LVA,Latvia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,0.0,0.0,
